batch_id,temperature_c,pressure_bar,mixing_time_min,mixing_speed_rpm,humidity_pct,ph_level,particle_size_um,active_ingredient_pct,moisture_content_pct,granulation_time_min,drying_temp_c,coating_thickness_um,tablet_hardness_n,dissolution_rate_pct,operator_experience_yr,shift,equipment_age_yr,raw_material_grade,batch_failed
BATCH-02158,72.85,3.164,43.2,99,59.0,7.19,138.2,96.413,2.391,17.6,52.0,166.7,85.1,85.44,7.5,1,3.1,0,0
BATCH-02159,62.4,2.657,33.7,110,56.9,7.88,246.1,98.586,2.461,20.3,53.6,143.2,53.4,82.24,0.5,0,2.3,1,0
BATCH-02160,45.0,2.197,47.7,127,39.6,7.6,196.7,96.74,3.504,23.4,41.7,156.4,41.4,82.49,4.3,0,0.9,0,0
BATCH-02161,83.33,2.728,24.3,119,44.0,6.22,185.3,97.233,4.075,32.5,53.7,133.7,44.9,79.68,13.5,0,0.5,0,1
BATCH-02162,53.88,2.27,44.1,134,51.7,5.63,207.4,92.547,2.66,32.1,67.5,191.9,99.9,76.43,0.6,0,0.7,0,1
BATCH-02163,51.84,2.153,45.2,87,55.7,8.22,225.3,101.138,1.823,24.6,48.7,178.6,78.8,89.87,0.5,0,0.5,1,1
BATCH-02164,73.18,1.923,52.9,101,54.4,8.16,163.8,98.826,2.063,12.2,50.9,177.1,72.0,82.3,6.3,1,2.3,1,0
BATCH-02165,84.52,1.624,54.7,117,44.4,6.91,167.4,96.849,2.354,41.8,46.7,169.9,94.2,89.95,1.9,1,1.0,1,1
BATCH-02166,76.07,2.305,40.0,167,32.5,6.04,226.0,96.313,1.676,27.7,59.3,163.0,73.9,76.11,5.4,2,2.2,1,1
BATCH-02167,69.51,2.579,43.5,117,35.0,7.38,131.7,97.257,1.557,21.1,63.4,118.9,84.0,79.68,3.9,1,1.6,0,0
BATCH-02168,69.76,2.452,37.3,147,47.7,6.74,176.6,99.075,4.178,32.2,63.3,165.8,80.4,83.23,20.0,0,3.1,0,0
BATCH-02169,71.83,2.292,33.7,121,48.4,6.73,321.6,95.162,2.742,31.6,46.3,152.9,72.9,83.98,11.0,0,5.1,0,0
BATCH-02170,71.07,2.027,48.1,108,34.0,7.34,161.3,97.788,1.833,27.4,58.5,181.6,84.4,91.03,5.7,2,2.6,0,0
BATCH-02171,67.25,2.804,32.3,114,45.4,7.0,245.9,100.656,3.153,31.2,65.0,170.2,91.6,81.56,1.5,0,0.5,0,0
BATCH-02172,65.83,1.841,40.9,116,51.3,6.09,176.6,96.299,1.557,20.8,58.6,163.8,77.2,90.97,1.5,1,0.5,1,0
BATCH-02173,64.5,2.888,35.0,135,33.5,6.61,220.4,98.121,1.623,36.1,58.3,107.9,73.1,88.0,10.7,0,1.0,1,0
BATCH-02174,58.97,1.999,50.5,154,56.0,7.2,226.2,101.305,1.858,22.0,51.7,147.8,74.9,84.15,4.4,0,2.2,0,0
BATCH-02175,62.75,2.124,63.0,129,41.2,7.11,245.2,98.948,3.824,25.2,56.5,136.1,45.5,77.39,7.8,0,0.5,0,0
BATCH-02176,51.46,1.767,32.0,150,57.6,6.96,192.0,98.189,2.298,35.2,63.7,156.3,84.2,91.06,3.0,0,1.6,1,0
BATCH-02177,64.21,2.249,26.5,96,39.7,7.36,279.6,98.76,0.547,39.6,57.3,139.6,61.9,77.59,0.5,1,8.7,1,0
BATCH-02178,57.09,2.988,43.8,110,34.7,6.58,176.4,97.399,3.468,42.7,46.3,143.1,89.4,84.83,2.0,1,0.5,0,0
BATCH-02179,56.17,2.758,45.2,102,40.4,6.91,209.4,99.949,2.255,38.4,51.8,161.5,78.6,84.57,0.9,0,11.9,0,0
BATCH-02180,66.44,2.989,47.2,128,44.0,4.77,209.8,97.401,1.02,27.4,63.5,139.2,81.6,83.34,7.6,2,7.8,1,1
BATCH-02181,76.14,2.761,40.5,111,41.1,6.53,155.1,95.061,2.247,17.7,57.3,153.0,90.5,81.89,6.0,0,7.1,1,0
BATCH-02182,72.35,1.948,43.0,138,42.8,7.26,188.6,97.413,2.917,41.2,55.8,112.0,66.1,78.42,0.5,0,8.0,0,0
BATCH-02183,52.44,2.335,48.7,97,48.3,6.57,206.5,96.55,2.823,41.0,51.1,129.2,85.5,72.06,4.9,2,0.5,0,0
BATCH-02184,57.08,2.11,55.4,121,43.3,6.52,182.7,97.578,3.939,24.6,63.3,166.4,84.0,96.23,10.4,0,0.7,0,0
BATCH-02185,72.53,3.165,25.4,137,44.3,6.18,297.6,97.611,1.818,37.4,66.6,119.2,77.2,81.07,6.0,2,0.6,1,0
BATCH-02186,57.14,1.902,41.3,68,27.9,7.4,166.5,99.796,2.537,27.3,63.8,181.1,66.1,83.98,3.6,2,0.5,0,0
BATCH-02187,63.2,2.947,47.1,173,48.9,7.13,247.2,99.043,1.94,42.0,65.1,174.4,88.9,83.93,1.9,0,1.6,1,0
BATCH-02188,69.4,2.946,35.8,113,44.1,7.3,234.3,98.395,1.266,25.9,52.5,143.3,90.6,93.76,10.9,0,7.1,0,1
BATCH-02189,57.25,3.415,62.3,69,61.1,5.76,199.4,97.996,3.208,45.8,51.5,225.0,81.7,100.0,2.7,0,1.2,1,0
BATCH-02190,65.84,2.295,38.6,124,35.6,6.7,165.4,96.412,2.871,36.3,53.9,181.1,63.9,86.28,9.7,0,1.1,1,0
BATCH-02191,54.33,2.856,44.6,121,26.9,6.63,169.3,94.728,2.727,44.4,55.3,126.3,72.1,83.74,7.6,1,4.5,0,1
BATCH-02192,60.19,3.641,50.6,118,51.2,6.63,179.3,98.17,2.841,26.3,65.0,168.7,79.1,76.01,8.5,0,0.5,0,0
BATCH-02193,67.56,2.191,39.1,145,48.5,6.43,128.6,99.192,1.952,33.2,63.2,151.6,90.3,73.45,20.0,0,1.8,0,0
BATCH-02194,52.26,1.732,26.5,139,34.9,6.59,159.9,97.837,1.695,22.2,58.8,130.6,56.2,70.81,6.9,1,1.4,1,0
BATCH-02195,68.52,1.56,40.7,127,29.7,7.31,140.7,97.198,2.53,36.8,45.0,123.3,71.5,78.63,0.5,1,7.5,0,0
BATCH-02196,64.84,2.856,55.3,131,60.4,5.65,253.8,98.697,3.429,37.2,43.2,174.9,74.0,68.27,1.1,1,2.9,1,1
BATCH-02197,69.42,1.558,41.6,117,59.1,7.87,224.7,97.875,3.786,49.2,56.7,135.1,78.8,93.63,0.5,1,4.2,1,0
BATCH-02198,66.79,2.314,36.5,164,20.1,7.09,231.4,100.529,3.136,33.9,61.2,147.5,60.5,88.38,1.1,1,0.6,0,1
BATCH-02199,75.91,2.719,54.3,83,40.4,6.77,223.6,99.849,2.523,35.8,54.4,127.0,76.7,82.99,0.5,2,10.6,1,0
BATCH-02200,66.0,2.593,41.7,123,61.6,7.34,206.7,99.439,2.716,26.2,68.4,131.3,75.3,93.88,3.5,0,1.6,1,0
BATCH-02201,61.56,2.713,39.9,122,40.2,5.93,258.4,99.137,2.509,34.3,47.4,146.8,64.4,76.43,0.5,1,4.9,1,0
BATCH-02202,65.98,2.611,46.5,140,40.1,6.4,175.6,96.065,1.679,27.0,46.5,159.7,78.2,78.44,3.2,0,12.4,0,0
BATCH-02203,69.35,3.139,52.7,99,42.2,6.73,204.3,98.994,2.52,30.9,50.4,85.3,71.9,69.53,11.5,2,2.8,1,0
BATCH-02204,65.39,2.024,68.8,76,33.8,7.62,229.9,98.564,1.432,31.4,50.1,150.4,87.4,91.19,6.9,0,2.8,0,0
BATCH-02205,65.32,2.162,53.3,124,28.0,6.77,147.2,98.91,2.401,27.2,58.7,131.3,66.7,78.52,14.4,2,0.5,1,0
BATCH-02206,59.38,2.114,56.6,127,55.5,7.07,323.9,98.739,3.809,30.5,52.0,185.1,81.3,85.13,1.3,1,2.0,0,0
BATCH-02207,59.7,2.915,39.9,157,26.6,6.45,201.1,98.679,3.158,27.0,44.2,223.6,67.9,93.02,3.8,1,7.7,1,0
BATCH-02208,53.78,2.95,34.7,88,47.5,7.09,205.7,102.0,1.762,27.0,61.2,141.0,71.0,95.97,1.9,0,0.6,1,1
BATCH-02209,79.0,2.726,45.6,149,53.9,7.81,250.3,97.886,2.442,38.6,42.7,106.9,84.5,84.77,3.4,0,10.0,0,0
BATCH-02210,55.05,3.092,46.1,179,30.5,7.4,236.6,99.405,1.832,31.4,47.5,152.9,83.5,88.07,4.1,1,4.4,0,1
BATCH-02211,59.46,1.911,34.2,111,35.8,6.75,201.5,97.294,2.45,32.8,43.6,144.9,73.7,77.77,0.5,0,2.2,0,0
BATCH-02212,59.25,3.334,43.2,88,57.1,7.21,205.2,99.186,3.333,18.3,56.4,199.3,76.0,98.47,1.3,2,3.2,0,0
BATCH-02213,72.16,3.262,49.0,110,50.3,7.15,139.8,99.409,3.022,33.4,56.3,191.7,58.2,83.67,6.1,1,0.7,1,0
BATCH-02214,62.64,2.868,48.6,120,38.8,7.1,177.7,98.547,4.487,34.2,68.4,171.6,101.0,85.64,7.4,2,1.0,1,0
BATCH-02215,74.98,3.391,50.0,134,57.0,7.47,220.7,100.504,3.454,26.8,61.4,135.3,90.3,81.75,4.2,0,1.3,0,0
BATCH-02216,59.61,1.672,47.9,105,57.1,7.46,217.8,96.674,2.663,46.7,65.1,166.9,89.8,94.59,1.6,0,1.9,0,0
BATCH-02217,67.23,2.238,39.9,159,47.7,6.72,248.8,97.269,3.042,11.7,57.0,156.6,56.1,86.6,2.6,1,9.9,1,0
BATCH-02218,58.32,2.132,39.9,92,36.0,7.19,195.2,98.319,2.338,36.3,48.2,156.0,71.1,91.09,0.5,0,1.8,0,0
BATCH-02219,82.16,2.861,33.0,77,40.9,6.57,144.5,99.321,1.598,35.7,55.9,111.0,75.0,87.83,15.3,2,3.0,1,1
BATCH-02220,55.5,1.975,62.8,148,47.9,6.25,242.3,98.269,3.545,34.3,59.1,176.5,51.0,83.24,10.2,1,0.7,0,1
BATCH-02221,67.48,2.879,45.1,63,43.1,6.64,257.4,99.929,3.307,31.4,59.9,152.7,93.3,92.44,0.5,0,5.3,1,1
BATCH-02222,70.07,3.185,42.8,115,54.4,6.75,235.9,97.007,2.307,34.4,51.7,147.5,101.8,87.76,0.9,1,3.3,0,0
BATCH-02223,68.31,2.848,35.7,198,29.7,5.8,193.5,96.289,2.719,36.9,58.4,135.0,110.9,77.31,4.4,1,2.3,0,0
BATCH-02224,63.52,2.642,74.4,120,30.1,7.32,241.8,98.462,3.493,24.2,48.5,130.2,64.3,77.09,1.3,1,11.8,0,1
BATCH-02225,63.96,2.006,34.3,92,46.8,5.14,337.2,97.884,3.177,32.4,47.7,157.9,81.8,86.19,13.6,1,8.9,1,1
BATCH-02226,65.35,2.077,40.7,119,40.1,8.43,204.6,98.814,1.33,28.5,47.2,106.3,99.8,92.26,7.0,0,4.3,0,0
BATCH-02227,63.82,3.125,49.2,119,38.7,7.7,147.5,97.959,2.695,21.2,55.2,169.7,76.2,98.12,1.6,0,10.2,1,0
BATCH-02228,72.71,2.89,51.0,124,27.3,6.64,176.5,97.49,2.366,35.7,46.8,123.6,71.5,70.78,0.5,1,3.3,0,0
BATCH-02229,82.68,2.48,54.6,137,45.2,6.81,225.0,97.888,3.39,25.5,52.0,98.5,52.0,85.21,8.0,0,7.0,0,1
BATCH-02230,60.54,2.291,63.1,94,44.5,6.98,135.8,98.043,3.325,18.0,61.3,195.5,97.0,88.92,2.8,1,2.1,0,0
BATCH-02231,54.04,1.487,50.1,162,51.5,6.45,206.8,97.543,3.555,25.7,47.8,128.5,79.7,87.37,5.1,1,0.5,0,0
BATCH-02232,64.29,1.965,34.4,126,45.7,6.92,215.2,97.695,1.606,23.6,51.5,131.9,69.1,93.07,1.7,2,15.0,0,1
BATCH-02233,85.64,3.456,42.4,138,43.7,6.71,261.4,97.395,1.873,38.2,55.5,178.4,84.3,90.24,0.8,2,0.7,0,0
BATCH-02234,58.57,1.86,48.1,104,56.8,6.74,252.4,99.285,3.391,31.2,56.7,196.4,82.3,77.12,5.6,1,1.2,1,1
BATCH-02235,78.11,2.595,65.7,152,31.9,6.91,234.6,98.291,2.027,41.1,51.5,111.7,82.5,76.88,3.0,0,0.7,1,0
BATCH-02236,78.42,3.004,31.0,114,50.4,6.01,113.5,101.385,1.283,24.7,60.5,126.1,76.7,87.5,1.3,0,1.6,1,1
BATCH-02237,60.57,1.873,57.0,127,28.3,6.82,236.8,98.241,2.926,37.0,59.1,127.9,104.3,92.92,0.7,0,1.4,0,0
BATCH-02238,69.55,2.592,46.8,97,36.6,6.9,228.2,97.174,2.062,52.7,63.0,173.4,78.0,86.15,4.3,0,3.7,0,0
BATCH-02239,78.03,2.969,53.4,95,32.9,6.88,210.2,102.0,3.932,32.8,54.4,191.0,104.3,72.38,6.5,1,15.0,0,0
BATCH-02240,61.97,2.506,44.0,137,52.8,6.67,130.8,98.62,2.737,36.9,51.4,123.0,88.5,76.62,1.7,2,0.5,0,0
BATCH-02241,63.37,3.934,36.6,109,44.3,7.48,168.9,99.485,2.628,35.5,50.2,185.4,85.3,90.53,6.6,0,6.0,0,0
BATCH-02242,60.35,1.666,52.5,99,44.9,6.59,153.3,98.888,2.205,18.6,57.1,132.3,78.3,82.21,1.0,0,0.5,0,0
BATCH-02243,56.88,3.029,51.5,104,33.9,6.94,119.4,98.935,3.773,34.7,52.4,158.4,94.6,85.94,2.1,1,0.5,0,0
BATCH-02244,59.81,2.414,54.7,137,42.0,7.58,199.9,98.803,2.787,32.5,51.0,118.2,81.7,93.52,6.8,2,4.1,0,0
BATCH-02245,55.21,2.886,44.9,104,37.4,6.75,168.1,96.347,2.173,27.9,51.9,147.0,66.0,75.38,5.4,0,8.3,0,0
BATCH-02246,65.27,2.721,39.0,117,48.8,6.93,305.0,98.551,1.865,22.9,50.2,147.2,65.5,81.69,1.6,0,0.8,0,1
BATCH-02247,58.84,2.133,29.4,120,35.1,6.74,193.2,96.013,2.441,35.6,56.4,142.1,86.3,80.82,0.7,2,1.7,0,0
BATCH-02248,66.87,2.614,53.2,72,58.3,7.54,251.8,97.738,1.718,22.2,45.1,159.6,66.4,87.84,0.5,0,0.7,1,0
BATCH-02249,52.55,1.571,49.2,83,28.2,6.65,137.2,96.912,3.323,47.1,57.1,124.8,79.1,91.18,9.1,1,9.5,0,0
BATCH-02250,67.65,2.802,35.3,128,36.9,7.57,178.8,98.536,1.053,30.9,59.7,127.9,95.9,73.16,0.5,1,1.3,0,0
BATCH-02251,71.67,2.649,39.6,102,61.8,6.74,203.9,98.501,2.388,20.2,50.9,160.9,84.6,84.96,0.6,0,2.4,0,0
BATCH-02252,49.05,2.819,40.3,146,40.6,6.28,163.7,98.722,2.988,25.9,68.5,183.6,69.2,91.95,1.4,0,9.0,0,1
BATCH-02253,67.99,3.029,30.2,144,31.9,7.21,183.1,98.431,2.774,27.8,55.1,149.4,101.1,70.16,2.9,2,3.2,1,0
BATCH-02254,74.82,2.684,36.8,138,47.2,6.62,191.3,97.09,1.926,49.3,44.1,162.6,88.2,84.48,7.8,0,10.8,0,0
BATCH-02255,55.32,2.574,33.7,165,40.2,7.17,190.6,97.608,3.028,22.9,53.0,169.0,95.3,75.27,1.4,0,10.4,0,1
BATCH-02256,78.38,2.059,40.9,118,36.6,5.16,274.2,99.381,1.791,29.1,55.4,170.8,46.0,79.87,3.9,1,2.5,1,0
BATCH-02257,68.35,2.144,37.6,136,34.0,6.8,215.1,99.602,2.482,25.7,58.1,126.2,85.0,64.96,0.5,0,3.5,0,0
BATCH-02258,59.36,3.093,28.7,105,72.7,6.52,219.2,96.28,3.021,34.0,53.2,130.6,92.6,96.14,3.1,1,1.0,1,0
BATCH-02259,64.55,3.218,65.2,181,42.5,6.16,221.6,95.704,2.87,25.8,47.9,132.7,105.5,82.15,1.0,2,15.0,1,1
BATCH-02260,69.47,2.381,57.5,170,25.7,6.47,224.5,96.91,1.96,20.9,47.3,198.2,58.0,78.54,1.2,2,1.3,0,1
BATCH-02261,65.61,2.523,37.2,120,59.9,6.46,196.7,99.568,3.458,28.4,50.4,162.7,98.1,87.63,2.3,0,6.1,0,0
BATCH-02262,69.31,2.048,47.7,130,51.1,6.77,187.2,99.822,2.569,27.6,51.1,161.6,104.7,76.66,7.2,0,1.5,1,0
BATCH-02263,57.63,3.086,49.2,154,37.3,5.98,206.7,96.613,3.094,25.3,47.1,159.2,49.7,75.9,6.8,0,1.5,1,0
BATCH-02264,66.35,2.833,56.9,116,35.7,6.99,246.3,98.461,3.723,25.7,49.9,117.0,87.2,97.08,2.7,2,0.5,1,0
BATCH-02265,53.69,3.471,36.8,104,51.7,7.62,245.0,100.752,3.394,39.5,59.6,198.5,89.3,99.47,0.6,0,3.3,0,0
BATCH-02266,64.11,2.061,55.9,142,42.5,6.97,190.4,98.623,3.396,27.4,66.5,162.0,75.1,80.26,1.6,0,1.1,0,0
BATCH-02267,57.77,2.311,39.5,122,25.7,7.29,230.7,100.132,2.654,20.9,60.3,168.1,72.6,93.54,3.5,2,0.6,1,0
BATCH-02268,59.12,2.616,31.6,125,62.9,7.46,192.2,99.498,3.135,26.3,64.1,105.9,90.0,87.85,10.2,1,1.0,0,0
BATCH-02269,74.89,2.823,52.2,99,40.7,7.54,201.4,96.635,2.671,30.4,61.8,169.5,70.8,73.69,17.3,0,1.2,0,0
BATCH-02270,73.73,2.392,57.9,77,60.0,7.92,181.1,97.715,1.533,19.3,60.8,141.1,76.7,77.57,5.1,0,2.8,1,0
BATCH-02271,69.87,2.064,70.9,126,57.8,6.5,192.7,98.052,2.742,43.0,52.6,116.9,92.2,97.41,2.2,1,2.0,0,0
BATCH-02272,56.26,2.941,33.0,143,35.0,6.37,253.7,98.156,2.705,36.9,56.0,126.2,106.3,73.59,5.9,1,0.5,1,0
BATCH-02273,62.47,2.861,52.0,114,55.3,7.27,203.7,99.374,2.967,41.4,52.1,118.4,88.1,100.0,2.0,1,3.1,1,0
BATCH-02274,74.7,2.042,40.9,156,38.5,7.22,205.4,98.613,2.398,33.1,53.5,118.0,82.0,80.43,4.9,0,6.2,0,0
BATCH-02275,66.13,3.178,52.8,102,26.3,7.27,142.1,93.596,1.891,13.3,55.5,151.5,72.3,97.65,1.4,0,3.4,1,1
BATCH-02276,83.55,3.085,30.3,94,40.8,7.93,187.6,96.031,3.025,42.3,60.0,140.3,64.8,82.56,1.6,1,14.7,1,1
BATCH-02277,68.15,2.567,32.4,118,49.0,6.81,190.3,94.719,1.449,23.1,58.0,158.4,96.6,91.4,0.5,2,0.5,0,1
BATCH-02278,66.54,2.54,37.2,118,40.4,7.06,166.8,98.263,3.667,23.7,53.9,191.9,77.7,96.16,2.7,0,6.9,0,0
BATCH-02279,62.53,2.777,45.8,139,41.9,6.21,200.9,98.361,2.315,31.3,55.4,146.8,97.3,96.12,4.8,0,2.8,0,0
BATCH-02280,66.07,2.069,38.6,101,56.4,8.08,182.8,98.425,2.696,41.0,58.0,93.9,75.1,80.33,7.8,1,2.9,1,0
BATCH-02281,63.78,2.515,51.6,154,46.1,6.6,203.2,96.562,2.947,38.4,59.7,144.0,70.3,78.14,8.3,1,2.9,0,0
BATCH-02282,70.66,1.424,55.3,169,36.6,6.62,204.9,99.011,2.973,37.3,44.4,179.8,86.3,84.35,20.0,0,1.6,0,0
BATCH-02283,72.65,2.938,51.0,119,52.0,6.59,161.8,99.074,1.373,27.5,47.5,147.9,78.9,74.6,0.5,1,1.6,0,0
BATCH-02284,58.71,1.719,61.2,151,47.0,6.41,184.1,96.117,3.159,27.4,62.8,188.2,61.9,86.91,3.4,2,4.0,0,0
BATCH-02285,54.35,3.252,49.2,94,20.0,6.36,203.1,95.801,2.743,32.8,54.6,161.3,107.3,78.43,3.7,1,0.5,0,0
BATCH-02286,50.31,2.335,32.8,147,49.3,6.49,247.4,98.0,1.992,29.0,52.0,104.0,70.6,93.66,8.2,0,3.6,0,0
BATCH-02287,69.06,2.394,58.6,146,48.9,5.98,210.3,100.688,1.9,37.1,53.2,152.7,93.9,80.44,1.5,2,5.2,0,0
BATCH-02288,56.17,2.186,38.9,142,45.2,6.33,173.5,100.55,2.233,36.6,53.2,157.4,92.6,71.06,0.5,0,1.8,0,0
BATCH-02289,47.78,2.356,54.1,120,53.9,7.97,216.0,98.845,1.461,34.7,58.9,177.0,61.1,96.21,1.9,0,1.0,1,0
BATCH-02290,68.11,3.209,60.7,50,38.3,7.24,268.3,96.905,3.878,10.0,47.2,195.5,65.0,86.47,20.0,1,1.0,1,0
BATCH-02291,84.94,1.256,49.6,104,48.4,7.36,236.7,99.33,3.689,31.0,55.2,172.7,75.5,85.23,11.5,1,0.5,0,0
BATCH-02292,64.95,3.138,30.0,104,29.3,7.51,221.9,97.321,2.861,29.1,56.7,161.0,67.0,93.76,2.5,2,0.5,1,0
BATCH-02293,71.71,2.669,35.8,96,49.1,7.9,229.0,96.849,2.321,31.3,57.8,166.9,105.9,91.97,10.4,0,0.7,0,0
BATCH-02294,65.65,1.896,58.2,123,64.5,5.74,257.6,94.784,2.342,24.0,56.6,145.8,77.0,78.91,0.5,0,0.5,0,0
BATCH-02295,64.21,1.962,43.3,110,35.1,6.06,243.0,98.154,3.106,19.4,58.6,113.4,93.3,81.4,1.9,2,1.2,0,0
BATCH-02296,72.35,3.338,45.8,99,37.4,6.32,222.7,97.055,3.906,33.7,51.0,151.0,87.7,76.1,6.5,0,1.5,0,0
BATCH-02297,62.68,2.027,52.6,94,37.9,6.52,242.7,98.145,2.044,27.1,48.4,159.1,84.0,73.28,1.3,0,15.0,0,0
BATCH-02298,67.14,1.923,52.0,102,46.3,6.62,156.7,94.551,1.606,34.6,72.2,119.9,80.6,89.63,1.1,1,15.0,0,0
BATCH-02299,67.57,3.069,47.8,148,34.4,6.53,139.9,98.255,3.738,24.6,52.9,183.2,98.6,88.14,9.9,2,0.8,0,1
BATCH-02300,59.66,2.669,42.9,103,49.2,6.93,206.3,94.353,1.07,41.3,53.7,175.1,67.6,91.09,4.8,1,1.0,0,0
BATCH-02301,72.94,2.031,41.9,107,53.5,6.82,202.7,99.632,1.693,38.0,59.7,115.7,105.9,95.25,20.0,0,2.7,0,0
BATCH-02302,63.6,2.608,53.6,109,50.3,6.37,178.2,98.783,2.303,32.4,66.2,184.1,60.7,91.2,0.7,1,0.6,1,0
BATCH-02303,58.95,1.987,50.5,128,27.3,5.49,233.0,97.582,1.252,28.3,51.2,142.3,91.7,91.91,2.2,2,2.8,0,0
BATCH-02304,69.29,3.05,42.4,131,55.0,6.2,125.5,98.844,3.39,36.8,48.0,130.5,58.9,68.38,1.9,2,2.0,1,1
BATCH-02305,57.81,3.031,55.8,50,54.4,6.47,178.6,96.533,3.186,33.1,46.3,177.0,75.3,82.54,10.6,0,1.6,0,0
BATCH-02306,65.23,2.766,43.7,146,53.3,6.65,180.6,98.109,2.04,31.9,66.2,148.7,81.4,92.72,1.5,2,6.9,0,0
BATCH-02307,64.93,2.681,36.5,156,48.7,6.12,134.5,99.192,3.524,38.3,47.7,197.5,72.7,75.65,2.2,2,7.0,1,1
BATCH-02308,73.69,3.381,37.4,94,47.2,6.51,259.8,93.359,3.659,41.4,54.8,128.7,77.3,85.73,0.8,1,15.0,1,1
BATCH-02309,68.8,2.5,35.2,96,55.3,6.12,145.6,97.329,2.409,20.0,48.2,106.7,59.2,89.16,7.5,1,1.0,0,0
BATCH-02310,64.8,1.909,42.3,109,64.2,6.72,176.5,97.966,2.139,21.6,44.9,143.0,65.2,88.54,1.4,0,8.8,0,0
BATCH-02311,71.54,2.725,57.3,101,35.5,6.16,236.3,97.706,4.308,23.8,53.0,169.7,87.5,87.95,0.5,1,3.1,0,0
BATCH-02312,76.12,3.543,36.9,126,55.8,6.29,225.8,100.186,3.077,18.0,48.4,126.8,80.4,89.79,2.9,1,3.6,1,0
BATCH-02313,69.46,1.993,46.9,71,44.1,6.01,155.7,96.314,2.705,29.5,50.2,116.7,69.6,86.45,2.5,0,9.1,0,0
BATCH-02314,65.08,2.319,38.4,92,43.7,6.71,227.3,97.068,3.591,34.8,69.0,155.7,99.9,73.3,1.0,0,11.4,1,0
BATCH-02315,54.51,2.708,42.4,158,29.6,6.28,211.6,95.126,2.742,29.8,58.0,113.4,61.7,89.06,0.7,0,5.2,1,0
BATCH-02316,56.48,2.473,29.9,97,42.2,7.34,293.3,100.265,2.096,25.7,61.5,157.7,74.6,87.28,11.3,2,1.7,0,0
BATCH-02317,62.56,2.009,42.8,151,35.0,7.04,216.2,97.631,2.564,39.0,60.8,141.5,72.4,73.4,0.5,1,2.7,1,0
BATCH-02318,60.12,3.061,43.1,129,40.4,6.76,194.4,97.342,3.331,31.1,54.3,162.4,89.2,96.04,0.5,0,3.8,1,0
BATCH-02319,63.5,3.66,50.4,75,34.0,6.32,165.7,97.921,0.906,32.7,51.9,115.4,80.7,89.27,1.4,2,7.1,0,0
BATCH-02320,65.45,2.598,47.2,136,40.5,7.03,170.2,98.954,2.27,39.2,56.7,182.5,78.4,73.96,15.3,1,4.3,0,0
BATCH-02321,69.24,2.048,33.0,117,40.9,7.21,167.0,98.521,3.606,29.0,56.2,145.4,52.3,78.46,0.5,2,1.8,1,0
BATCH-02322,64.44,1.726,55.8,109,46.0,6.89,254.8,101.972,2.091,46.5,51.0,169.1,93.0,80.49,8.5,0,2.2,0,1
BATCH-02323,68.89,2.629,47.1,126,28.9,7.76,200.7,98.681,3.737,26.4,55.9,174.0,76.7,80.48,11.1,1,0.5,1,0
BATCH-02324,65.52,3.052,47.0,132,30.5,7.08,222.6,97.302,3.632,46.0,50.1,121.1,81.7,87.34,2.4,1,10.3,0,0
BATCH-02325,49.2,2.738,44.9,138,48.6,7.35,260.6,97.158,2.448,22.2,53.8,172.1,68.8,77.19,1.7,0,0.5,0,0
BATCH-02326,57.49,2.499,39.8,149,37.0,6.88,105.7,97.411,2.045,34.1,52.7,114.4,66.4,94.03,5.7,0,3.5,1,0
BATCH-02327,63.85,2.205,47.2,130,55.7,7.21,251.2,95.747,2.27,24.9,46.1,115.7,102.5,93.37,6.1,0,8.2,0,0
BATCH-02328,55.32,1.954,49.8,86,47.3,6.32,202.2,98.06,4.632,39.0,38.5,199.1,53.4,89.95,7.6,1,2.2,0,1
BATCH-02329,69.8,2.917,27.5,108,51.1,6.52,217.4,99.175,4.0,26.2,48.4,177.8,64.2,85.35,8.9,0,6.4,1,0
BATCH-02330,77.25,2.957,39.6,194,59.1,7.01,166.9,97.08,2.6,32.3,67.6,201.8,102.2,92.5,1.6,0,6.5,1,0
BATCH-02331,74.75,1.727,42.5,138,41.9,7.01,169.8,96.789,2.013,24.8,52.8,140.7,89.6,82.79,5.8,0,0.5,0,0
BATCH-02332,63.29,3.295,47.6,179,39.3,7.1,219.6,100.274,2.594,37.5,60.4,152.6,75.1,79.2,0.7,0,2.1,1,0
BATCH-02333,76.93,2.787,56.9,155,53.7,7.46,295.4,95.86,2.695,24.8,40.1,163.2,98.7,94.52,3.6,2,4.7,0,1
BATCH-02334,66.19,3.2,37.3,126,50.1,5.95,240.1,94.898,1.505,43.5,47.9,149.7,86.7,87.54,4.7,0,2.2,1,0
BATCH-02335,62.3,1.829,40.0,128,43.1,6.22,250.6,96.271,2.564,22.0,45.5,131.3,83.5,79.53,0.9,1,3.2,0,0
BATCH-02336,60.09,1.817,39.9,119,58.9,6.94,192.3,95.689,3.558,19.2,53.6,127.6,83.4,81.66,0.5,0,3.6,0,1
BATCH-02337,62.58,2.426,37.0,77,42.9,6.37,176.0,98.579,1.061,37.6,72.0,155.3,87.0,79.11,1.1,0,0.7,1,0
BATCH-02338,61.89,2.751,41.5,120,45.3,8.83,168.8,97.459,3.161,25.3,58.2,123.3,87.6,100.0,2.7,2,2.1,1,1
BATCH-02339,66.36,3.398,52.7,150,45.2,7.11,180.5,97.67,3.6,29.9,66.9,122.6,112.9,85.03,10.9,2,0.5,1,0
